0
128.0
256.0
512.0
1024.0
2048.0
4096.0
8192.0
0.0044724
0.0101028
0.0342573
0.151667
0.6741621
3.1184444
19.4903846
363408.749
2907269.99
23258159.9
186065279.0
1488522240.0
11908177900.0
95265423100.0
