0
8.0
9.0
10.0
11.0
12.0
13.0
14.0
864219.9999999988
3253139.9999999986
12400655.0
44334680.0
155095720.0
650640769.9999999
2204122145.0
363408.7490014126
1635339.3705063567
7268174.980028252
31979969.91212431
139548959.61654243
604712158.3383505
2604913912.8421254
878069.7649555698
3310804.245717104
12584203.105766457
48097075.07564496
184587317.81789047
710743596.6340804
2744196110.958851
